station_name,month,latitude,longitude,altitude,mean_daily_maximum_temperature_in_c,mean_daily_minimum_temperature_in_c,max_high_temp_value,max_high_temp_date,max_low_temp_value,max_low_temp_date,min_high_temp_value,min_high_temp_date,min_low_temp_value,min_low_temp_date,mean_monthly_total_rainfall_in_mm,mean_monthly_rainy_days,max_rainfall_value,max_rainfall_date,mean_of_highest_maximum_temperature_in_the_month_in_c,mean_of_lowest_minimum_temperature_in_the_month_in_c,mean_dry_bulb_temperature_in_c_03UTC,mean_dry_bulb_temperature_in_c_12UTC,mean_wet_bulb_temperature_in_c_03UTC,mean_wet_bulb_temperature_in_c_12UTC,mean_station_level_pressure_in_hpa_03UTC,mean_station_level_pressure_in_hpa_12UTC,mean_vapour_pressure_in_hpa_03UTC,mean_vapour_pressure_in_hpa_12UTC,mean_relative_humidity_in_percent_03UTC,mean_relative_humidity_in_percent_12UTC,mean_total_clouds_in_okta_03UTC,mean_total_clouds_in_okta_12UTC,mean_low_clouds_in_okta_03UTC,mean_low_clouds_in_okta_12UTC,mean_wind_speed_in_kmph,district,state,controlling_rmc,controlling_mc,station_number
KALINGAPATNAM,1,18.33333333,84.13333333,4.5,27.7,17.4,34.9,20-01-1990,21,17-01-2010,24.7,28-01-2002,9.5,14-01-2012,6.2,0.4,71.8,03-01-1966,30.7,13.7,21.1,24.8,19.1,21.3,1015.6,1012.3,20.8,22.5,82,71,2.4,2.6,0.8,0.8,7.4,SRIKAKULAM,ANDHRA PRADESH,CHENNAI,AMARAVATI,43105
KALINGAPATNAM,2,18.33333333,84.13333333,4.5,30,19.8,37.8,18-02-1922,23.4,13-02-1973,25.9,28-02-2001,12.8,01-02-1918,13.8,0.8,83.1,23-02-1923,33.2,16.2,23.8,26.6,21.4,23.1,1013.9,1010.6,23.9,25.5,80,73,2.3,2.3,1,0.8,8.7,SRIKAKULAM,ANDHRA PRADESH,CHENNAI,AMARAVATI,43105
KALINGAPATNAM,3,18.33333333,84.13333333,4.5,32,23.2,38.9,14-03-1946,24.6,21-03-2024,29.6,29-03-1988,15.4,01-03-1984,6.4,0.5,84.3,09-03-1940,34.7,19.2,27.4,28.5,24.6,25.5,1011.5,1007.9,28.9,30.1,79,77,2.9,3.1,1.3,1.2,11.5,SRIKAKULAM,ANDHRA PRADESH,CHENNAI,AMARAVATI,43105
KALINGAPATNAM,4,18.33333333,84.13333333,4.5,32.9,25.4,41.7,26-04-1947,27.5,20-04-1971,29.8,29-04-1976,18.2,12-04-1997,21.4,1.6,66.2,04-04-1990,35.1,21.7,29.9,29.5,26.5,26.9,1008.8,1005.2,32.1,33.5,75,81,3.5,4.5,1.7,1.8,15.7,SRIKAKULAM,ANDHRA PRADESH,CHENNAI,AMARAVATI,43105
KALINGAPATNAM,5,18.33333333,84.13333333,4.5,33.8,26.9,42,21-05-2004,26,02-05-2023,30.5,21-05-1978,20.5,29-05-2002,76.4,3.3,307.3,16-05-1914,37.4,22.6,31.1,30.7,27.8,28.1,1004.5,1001.2,34.8,36,77,81,4.6,4.9,2.2,2.1,15.4,SRIKAKULAM,ANDHRA PRADESH,CHENNAI,AMARAVATI,43105
KALINGAPATNAM,6,18.33333333,84.13333333,4.5,33.1,26.7,43.9,17-06-2023,26.4,21-06-1971,31.3,18-06-1983,19.8,23-06-1960,142.2,6.5,220.7,26-06-1983,36.9,23.6,30.1,30.2,27.4,27.7,1001.4,998.8,34.4,35.2,80,81,5.9,6,2.5,2.5,13.5,SRIKAKULAM,ANDHRA PRADESH,CHENNAI,AMARAVATI,43105
KALINGAPATNAM,7,18.33333333,84.13333333,4.5,31.7,25.9,41.5,02-07-1982,25.8,12-07-2013,31.4,28-07-1974,20.4,29-07-1975,155.6,9.2,205.7,02-07-1956,35,23.6,28.9,29.1,26.8,26.9,1001.1,998.8,33.6,33.8,84,83,6.4,6.6,2.7,2.7,12.2,SRIKAKULAM,ANDHRA PRADESH,CHENNAI,AMARAVATI,43105
KALINGAPATNAM,8,18.33333333,84.13333333,4.5,31.8,25.8,39.8,16-08-2002,24.3,29-08-2006,29.6,17-08-2008,21.4,05-08-1962,163.2,9.8,192.5,02-08-1912,35.1,23.8,28.7,29,26.7,26.9,1002.3,999.8,33.3,33.8,84,84,6.3,6.6,2.7,2.8,10,SRIKAKULAM,ANDHRA PRADESH,CHENNAI,AMARAVATI,43105
KALINGAPATNAM,9,18.33333333,84.13333333,4.5,32.1,25.6,38,13-09-1987,25.1,02-09-1976,28.4,19-09-2006,18.2,04-09-1975,191.5,9,355.4,19-09-2005,34.6,23.8,28.7,29.1,26.7,26.9,1005.4,1002.5,33.5,33.7,85,83,5.7,6.2,2.5,2.6,8,SRIKAKULAM,ANDHRA PRADESH,CHENNAI,AMARAVATI,43105
KALINGAPATNAM,10,18.33333333,84.13333333,4.5,31.3,24.1,36.6,10-10-1976,24.8,25-10-2013,29,08-10-2005,17.8,24-10-2009,231.4,7.9,338,17-10-1982,34,20.9,27.6,28.6,25.4,25.6,1009.8,1006.9,30.8,30.6,83,78,4.5,5.1,1.9,2.1,6.7,SRIKAKULAM,ANDHRA PRADESH,CHENNAI,AMARAVATI,43105
KALINGAPATNAM,11,18.33333333,84.13333333,4.5,29.4,20.7,34.8,08-11-2011,22.3,16-11-1991,28,18-11-2008,10.3,03-11-1974,97.7,3,280.4,18-11-1923,31.9,16.8,24.7,26.7,22.2,22.9,1013.4,1010.3,24.9,25,79,71,3.4,4,1.2,1.4,7.3,SRIKAKULAM,ANDHRA PRADESH,CHENNAI,AMARAVATI,43105
KALINGAPATNAM,12,18.33333333,84.13333333,4.5,27.9,17.6,34.4,12-12-1984,21.3,20-12-2024,26.9,13-12-2023,11.2,26-12-1975,10.7,0.7,221.7,05-12-1909,30.3,14.2,21.5,24.9,19.1,20.8,1015.7,1012.4,20.4,21.3,78,67,2.4,2.9,0.7,0.8,7.3,SRIKAKULAM,ANDHRA PRADESH,CHENNAI,AMARAVATI,43105
KALPA,1,31.53333333,78.25,2724,5.2,-3.8,21.2,01-01-1989,-5.5,05-01-1991,4.8,03-01-1988,-15.4,28-01-1985,94.7,6.3,167.8,01-01-1985,11.2,-8.1,-1.8,2,-4.3,-2,nan,nan,2.9,2.7,57,43,3.5,3.8,1.7,2.2,4.6,KINNAUR,HIMACHAL PRADESH,NEW DELHI,SHIMLA,42066
KALPA,2,31.53333333,78.25,2724,6.7,-2.9,19,22-02-2021,-4,24-02-1988,5.5,08-02-1993,-11,10-02-2010,103.3,7.1,109.2,15-02-2001,13,-6.9,-0.3,3.5,-2.8,-0.5,nan,nan,3.3,3.3,59,48,3.6,4.7,1.9,2.8,4.6,KINNAUR,HIMACHAL PRADESH,NEW DELHI,SHIMLA,42066
KALPA,3,31.53333333,78.25,2724,11.5,0.4,24.4,21-03-2010,-0.5,01-03-1990,9.1,22-03-2004,-10.8,04-03-2015,147.3,7.7,274.3,22-03-2005,18.7,-3.9,4.4,7.9,0.7,2.5,nan,nan,4,3.8,52,41,3.1,4.8,1.5,3,4.4,KINNAUR,HIMACHAL PRADESH,NEW DELHI,SHIMLA,42066
KALPA,4,31.53333333,78.25,2724,17,4,25.2,16-04-2007,2,04-04-1995,10.5,17-04-2004,-3.5,07-04-2009,65.2,5.7,60.2,28-04-1986,22.8,-0.6,9.9,12.6,4.9,6.1,nan,nan,5.4,5.3,47,40,2.6,5.1,1.3,3.4,4.2,KINNAUR,HIMACHAL PRADESH,NEW DELHI,SHIMLA,42066
KALPA,5,31.53333333,78.25,2724,20.7,6.8,29.4,12-05-1990,4.9,03-05-1987,13.1,24-05-1998,-0.5,21-05-1986,57.3,5.5,66.5,02-05-1987,25.2,2.3,14.1,15.6,8.8,9.1,nan,nan,8.1,7.4,51,44,2.4,4.9,1.3,3.3,3.9,KINNAUR,HIMACHAL PRADESH,NEW DELHI,SHIMLA,42066
KALPA,6,31.53333333,78.25,2724,22.8,10.1,30.7,25-06-2005,10,01-06-2023,18.4,14-06-2018,2,17-06-2013,35.7,3,73.5,12-06-1998,26.6,5.7,16.6,18.5,12.5,12.4,nan,nan,12.1,10.7,64,51,3.6,4.6,2.5,3.1,3.1,KINNAUR,HIMACHAL PRADESH,NEW DELHI,SHIMLA,42066
KALPA,7,31.53333333,78.25,2724,22.8,12.9,29.7,06-07-2022,12.5,07-07-2010,17.6,26-07-1989,6,04-07-2009,52.4,5.1,77.9,06-07-2005,26.4,9.6,17.2,19.4,15.2,15.1,nan,nan,16,14.5,81,65,5.8,5.2,4.7,3.5,2.2,KINNAUR,HIMACHAL PRADESH,NEW DELHI,SHIMLA,42066
KALPA,8,31.53333333,78.25,2724,22.3,12.6,27.5,14-08-2022,12.6,29-08-1989,18,09-08-2010,5.8,23-08-2009,51.4,5.9,51.1,28-08-1989,25.5,9.3,16.5,18.4,14.9,15,nan,nan,15.9,14.9,84,70,6.1,5.2,5.3,3.7,2.1,KINNAUR,HIMACHAL PRADESH,NEW DELHI,SHIMLA,42066
KALPA,9,31.53333333,78.25,2724,21,9.2,28.3,13-09-2004,7.5,20-09-2010,17.5,24-09-1990,1,07-09-2017,66.5,4.8,74.3,19-09-2010,24.5,5.6,14.6,16.1,12,12.1,nan,nan,12.4,11.6,74,63,4,4.3,3.2,3.1,2.3,KINNAUR,HIMACHAL PRADESH,NEW DELHI,SHIMLA,42066
KALPA,10,31.53333333,78.25,2724,18.5,4.1,24.6,06-10-2006,4.3,13-10-2004,10.6,02-10-2021,-3.6,31-10-1984,24.3,1.3,163,13-10-2004,22.3,0.6,10.3,12.2,5.6,6.6,nan,nan,6.2,6.2,49,44,1.3,2.6,0.8,1.9,3.6,KINNAUR,HIMACHAL PRADESH,NEW DELHI,SHIMLA,42066
KALPA,11,31.53333333,78.25,2724,14.4,1.2,24.5,06-11-1984,-0.2,28-11-2000,8.9,12-11-1999,-6.2,30-11-1986,27.9,1.8,173,28-11-2000,19,-2.4,5.3,8.2,0.6,2.5,nan,nan,3.4,3.6,42,36,1.6,2.2,0.6,1.1,4.1,KINNAUR,HIMACHAL PRADESH,NEW DELHI,SHIMLA,42066
KALPA,12,31.53333333,78.25,2724,9.3,-1.6,25,30-12-1991,-2.8,26-12-1986,8,07-12-1998,-8.6,15-12-2007,35.1,2.8,128.6,31-12-1984,15.4,-5.6,0.8,4.5,-2.7,-0.6,nan,nan,2.7,2.5,46,34,2.5,2.7,0.9,1.2,4.6,KINNAUR,HIMACHAL PRADESH,NEW DELHI,SHIMLA,42066
KANDLA (A),1,23.08333333,70.06666667,28.9,27.6,11.6,34.3,13-01-1965,19.7,18-01-2013,19.4,22-01-2022,2.9,21-01-1962,0,0,26.6,22-01-2019,32.3,8,14.1,25.6,11,16.2,1012.3,1009.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,KUTCH,GUJARAT,MUMBAI,AHMEDABAD,42638
KANDLA (A),2,23.08333333,70.06666667,28.9,31,14.6,39.1,18-02-2023,20.9,05-02-1972,21.9,18-02-2025,4.3,13-02-1972,0,0,5,19-02-1968,35.8,9.5,17.5,29.3,13.3,17.5,1010.6,1007.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,KUTCH,GUJARAT,MUMBAI,AHMEDABAD,42638
KANDLA (A),3,23.08333333,70.06666667,28.9,35.4,19.1,42.7,29-03-2022,26.4,02-03-2015,26.8,29-03-2015,10.7,05-03-1966,0,0,31.2,17-03-1967,40.7,13.8,23,33.4,17.9,20.2,1008.3,1005.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,KUTCH,GUJARAT,MUMBAI,AHMEDABAD,42638
KANDLA (A),4,23.08333333,70.06666667,28.9,39.5,23.3,46.8,29-04-2019,33,09-04-2013,28.8,13-04-1973,15.2,03-04-1972,0,0,5.4,28-04-1967,43.8,19.1,27.5,37.2,22.7,23.4,1005,1001.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,KUTCH,GUJARAT,MUMBAI,AHMEDABAD,42638
KANDLA (A),5,23.08333333,70.06666667,28.9,41.2,26.4,48.4,19-05-2016,35.8,28-05-1974,29.4,17-05-2021,19.2,06-05-1968,0,0,4.7,27-05-1974,45,23.3,30,38.6,25.9,25.5,1002.1,998.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,KUTCH,GUJARAT,MUMBAI,AHMEDABAD,42638
KANDLA (A),6,23.08333333,70.06666667,28.9,38.5,28.1,45,05-06-2014,28.4,17-06-2023,30.2,03-06-2017,19.4,13-06-1964,0,0,170.8,26-06-1971,42.3,24.2,30.9,36.1,27.1,27.2,997.5,994.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,KUTCH,GUJARAT,MUMBAI,AHMEDABAD,42638
KANDLA (A),7,23.08333333,70.06666667,28.9,34.9,27.2,40.6,03-07-1968,27,28-07-2015,30.3,04-07-2020,22.6,08-07-1972,0,0,186,28-07-2015,38.6,24.4,29.5,32.8,26.7,27,996.5,994.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,KUTCH,GUJARAT,MUMBAI,AHMEDABAD,42638
KANDLA (A),8,23.08333333,70.06666667,28.9,33.2,25.9,38.6,21-08-2021,27.2,25-08-2020,29.6,03-08-2020,21.8,31-08-1968,0,0,184.8,24-08-2020,36.3,24,28.1,31.2,26,26.4,998.4,996.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,KUTCH,GUJARAT,MUMBAI,AHMEDABAD,42638
KANDLA (A),9,23.08333333,70.06666667,28.9,34.5,24.7,41,10-09-1969,25.6,30-09-2019,28.8,23-09-1971,18.3,27-09-1962,0,0,184.2,27-09-2013,38,22.4,27.6,32,25.5,26.2,1002.4,999.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,KUTCH,GUJARAT,MUMBAI,AHMEDABAD,42638
KANDLA (A),10,23.08333333,70.06666667,28.9,36.6,22.4,41.9,04-10-1968,25.1,03-10-2024,27.4,12-10-2017,0,04-10-2024,0,0,68.4,18-10-2020,38.8,18.1,26.2,33.5,22.5,23.7,1006.9,1004,nan,nan,nan,nan,nan,nan,nan,nan,nan,KUTCH,GUJARAT,MUMBAI,AHMEDABAD,42638
KANDLA (A),11,23.08333333,70.06666667,28.9,33.5,18.1,38.6,04-11-2022,26.5,28-11-1972,25.4,10-11-1969,8.8,30-11-1970,0,0,45,25-11-1963,36.3,14,21.7,30.5,17.3,20,1009.9,1006.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,KUTCH,GUJARAT,MUMBAI,AHMEDABAD,42638
KANDLA (A),12,23.08333333,70.06666667,28.9,29.3,13.2,35.2,05-12-2011,22.5,30-12-2012,20.5,04-12-2011,5.4,28-12-1968,0,0,12.8,16-12-1967,33.3,8.1,16,26.6,12.6,16.4,1011.6,1008.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,KUTCH,GUJARAT,MUMBAI,AHMEDABAD,42638
KANGRA (A),1,32.15,76.25,770.6,18.5,5.2,24.5,21-01-2018,8.6,24-01-2022,11.7,21-01-2019,-2,08-01-2013,72,4.5,55.9,19-01-2012,22.8,2,nan,nan,nan,nan,931.2,929.7,8.9,10.5,88,63,3.6,4,1.6,2,nan,KANGRA,HIMACHAL PRADESH,NEW DELHI,SHIMLA,42076
KANGRA (A),2,32.15,76.25,770.6,21.8,7.8,29.5,26-02-2021,10.6,05-02-2024,15.2,19-02-2017,1.1,09-02-2012,77.9,5,67.9,08-02-2019,26.8,3.3,nan,nan,nan,nan,930.8,928.8,10.6,11.8,86,56,3.6,4.3,1.5,2.2,nan,KANGRA,HIMACHAL PRADESH,NEW DELHI,SHIMLA,42076
KANGRA (A),3,32.15,76.25,770.6,25.1,10.4,34.8,31-03-2022,11.4,08-03-2020,19.5,18-03-2022,2.8,12-03-2017,85.6,6.2,56.4,28-03-2020,31.7,5.5,nan,nan,nan,nan,928.7,926.8,12.4,13.2,76,51,3.5,4.5,1.3,2.6,nan,KANGRA,HIMACHAL PRADESH,NEW DELHI,SHIMLA,42076
KANGRA (A),4,32.15,76.25,770.6,30.9,15.4,38.2,21-04-2017,16.1,01-04-2023,22.4,21-04-2017,8,08-04-2014,57.4,4,48.8,19-04-2014,35.9,10.5,nan,nan,nan,nan,925.7,923.3,15.9,15.2,64,40,3.5,4,1.4,2.6,nan,KANGRA,HIMACHAL PRADESH,NEW DELHI,SHIMLA,42076
KANGRA (A),5,32.15,76.25,770.6,34.3,18.3,42.3,31-05-2012,22.7,02-05-2023,26,30-05-2024,10.6,02-05-2024,75.7,5.2,45.7,03-05-2018,39.1,13.5,nan,nan,nan,nan,922.8,920.3,17.4,16.4,52,34,2.6,3.5,1.2,2.7,nan,KANGRA,HIMACHAL PRADESH,NEW DELHI,SHIMLA,42076
KANGRA (A),6,32.15,76.25,770.6,34.7,21.1,42,05-06-2017,22.1,01-06-2020,27.6,05-06-2018,13.6,12-06-2014,202.1,7.6,78.6,21-06-2015,40,17.7,nan,nan,nan,nan,919.7,916.7,22.5,21.8,63,46,3.8,4.4,2.4,3.4,nan,KANGRA,HIMACHAL PRADESH,NEW DELHI,SHIMLA,42076
KANGRA (A),7,32.15,76.25,770.6,31.1,21.9,40.5,01-07-2012,22.4,10-07-2023,25.8,10-07-2020,18.4,06-07-2019,611.5,19,199.6,23-07-2013,34.9,18.7,nan,nan,nan,nan,918.4,915.9,28.8,30.2,89,76,6.1,5.7,4.4,4.7,nan,KANGRA,HIMACHAL PRADESH,NEW DELHI,SHIMLA,42076
KANGRA (A),8,32.15,76.25,770.6,30.3,21.8,35,06-08-2020,22.8,22-08-2020,25.2,21-08-2023,17.2,22-08-2012,817.5,20.3,181.4,01-08-2019,33.6,19.5,nan,nan,nan,nan,920.2,917.6,28.8,30.9,92,82,6.2,5.7,4.4,4.7,nan,KANGRA,HIMACHAL PRADESH,NEW DELHI,SHIMLA,42076
KANGRA (A),9,32.15,76.25,770.6,30.8,19.6,35,24-09-2024,20.3,25-09-2018,24.5,01-09-2023,14,30-09-2015,205.4,8.5,120.8,24-09-2018,33.3,15.9,nan,nan,nan,nan,924.4,921.7,25.5,27.5,89,74,3.3,4,2.1,3.4,nan,KANGRA,HIMACHAL PRADESH,NEW DELHI,SHIMLA,42076
KANGRA (A),10,32.15,76.25,770.6,29.6,14,33.1,17-10-2021,21.4,17-10-2023,20.8,01-10-2016,9.2,25-10-2012,11.4,0.8,41.4,11-10-2022,31.9,10.4,nan,nan,nan,nan,928.9,926.5,17.6,19.4,78,59,1,2,0.5,1.5,nan,KANGRA,HIMACHAL PRADESH,NEW DELHI,SHIMLA,42076
KANGRA (A),11,32.15,76.25,770.6,24.6,9.4,30.7,01-11-2024,17.6,26-11-2020,15.3,02-11-2018,4.2,16-11-2014,11.3,1.3,19.8,08-11-2013,27.9,6.4,nan,nan,nan,nan,931.4,929.4,12.4,14.4,81,63,2.8,3.4,0.9,1.5,nan,KANGRA,HIMACHAL PRADESH,NEW DELHI,SHIMLA,42076
KANGRA (A),12,32.15,76.25,770.6,20.7,5.4,26.4,12-12-2016,11.3,20-12-2019,13,05-12-2021,-0.6,17-12-2020,39.7,1.7,65,12-12-2017,25,1.9,nan,nan,nan,nan,932,930.2,9.5,11.6,88,66,2.4,2.6,0.8,1,nan,KANGRA,HIMACHAL PRADESH,NEW DELHI,SHIMLA,42076
KANNUR,1,11.86666667,75.36666667,11.87,33.6,21.9,36.8,01-01-2025,29.4,10-01-1981,26.1,31-01-2017,16.4,14-01-1990,0.5,0.1,39,18-01-1984,35.3,19.3,24.7,29.9,20.9,24.6,1011,1007.2,21.8,26.8,69,63,2.1,1.9,0.5,0.5,4.6,KANNUR,KERALA,CHENNAI,THIRUVANANTHAPURAM,43315
KANNUR,2,11.86666667,75.36666667,11.87,34.3,22.9,38.8,20-02-2016,28.5,12-02-2008,28,23-02-2016,17.8,16-02-2007,0.7,0.1,18.7,17-02-2013,36,20.4,25.6,30.7,22.1,25.5,1010.5,1006.7,24.1,28.3,73,64,2,1.8,0.6,0.7,4.8,KANNUR,KERALA,CHENNAI,THIRUVANANTHAPURAM,43315
KANNUR,3,11.86666667,75.36666667,11.87,34.9,24.7,39.1,12-03-2016,25,22-03-2008,29,21-03-2016,19,09-03-2008,15.8,0.6,100.4,23-03-2008,36.5,22.3,27.6,31.5,24.4,26.4,1009.5,1005.7,28,30.4,75,65,2.2,2.8,0.8,1.4,4.9,KANNUR,KERALA,CHENNAI,THIRUVANANTHAPURAM,43315
KANNUR,4,11.86666667,75.36666667,11.87,35,25.9,39.2,28-04-2016,27.6,27-04-2012,29.5,15-04-1989,21.7,19-04-2011,54.2,2.9,171.2,27-04-1989,36.4,23.1,29.2,32,25.7,27,1008.2,1004.5,30.3,31.7,75,66,3.4,4.1,1.3,2.1,5.2,KANNUR,KERALA,CHENNAI,THIRUVANANTHAPURAM,43315
KANNUR,5,11.86666667,75.36666667,11.87,34,25.6,39.1,11-05-2016,25.5,31-05-1990,30.3,03-05-2024,20,29-05-1991,221.5,7.8,185.4,31-05-2007,36.2,22.5,28.8,31.2,25.8,26.9,1006.9,1004,30.9,32.1,78,71,4.8,5.1,2.1,2.5,5.2,KANNUR,KERALA,CHENNAI,THIRUVANANTHAPURAM,43315
KANNUR,6,11.86666667,75.36666667,11.87,30.6,23.9,36.8,01-06-2019,24.2,03-06-1978,28.3,02-06-1995,20.6,25-06-1985,946.3,23.5,359.7,04-06-1924,33.9,22.1,26.3,28.1,25,25.9,1006.3,1004.3,30.8,31.8,90,84,6.5,6.6,3.4,3.5,4.2,KANNUR,KERALA,CHENNAI,THIRUVANANTHAPURAM,43315
KANNUR,7,11.86666667,75.36666667,11.87,29.5,23.3,33.9,03-07-2019,23.8,08-07-1991,27.2,01-07-2019,20.4,02-07-1991,877.2,26.2,282,01-07-1991,31.9,21.7,25.3,27.1,24.5,25.4,1006.7,1004.8,30.2,31.2,93,87,6.9,6.9,3.7,3.7,3.4,KANNUR,KERALA,CHENNAI,THIRUVANANTHAPURAM,43315
KANNUR,8,11.86666667,75.36666667,11.87,29.8,23.4,33.6,22-08-2014,23.2,10-08-1986,26.6,26-08-2024,20.7,04-08-2005,541.4,21.7,178.2,29-08-1983,31.7,22,25.5,27.4,24.6,25.5,1007.6,1005.3,30.1,31.1,92,85,6.5,6.5,3.3,3.3,3.6,KANNUR,KERALA,CHENNAI,THIRUVANANTHAPURAM,43315
KANNUR,9,11.86666667,75.36666667,11.87,30.8,23.7,34.7,02-09-2023,25.2,30-09-1983,29,12-09-2011,20.9,03-09-2007,270.9,12.3,248.6,16-09-1983,32.7,22.2,26.2,28,24.7,25.6,1008.1,1005.3,29.9,31,87,81,5.5,5.7,2.6,2.8,3.9,KANNUR,KERALA,CHENNAI,THIRUVANANTHAPURAM,43315
KANNUR,10,11.86666667,75.36666667,11.87,31.6,23.7,35.7,29-10-2018,24.8,06-10-1985,27.5,15-10-1988,19.4,19-10-1984,300.4,11.9,368.6,14-10-2002,33.8,21.9,26.5,28.6,24.6,25.8,1008.6,1005.6,29.4,31.1,85,79,4.9,5.7,2.2,2.9,3.8,KANNUR,KERALA,CHENNAI,THIRUVANANTHAPURAM,43315
KANNUR,11,11.86666667,75.36666667,11.87,32.8,23.6,37,21-11-2008,25.2,01-11-2019,28.8,01-11-2006,17.8,17-11-2007,109,4.9,130.3,12-11-2010,34.8,21,26.5,29.4,23.5,25.8,1009.2,1005.9,26.6,30.3,76,74,3.9,4.5,1.5,2,3.8,KANNUR,KERALA,CHENNAI,THIRUVANANTHAPURAM,43315
KANNUR,12,11.86666667,75.36666667,11.87,33.3,22.4,37.2,31-12-2024,26.2,14-12-2016,27.4,01-12-2017,16.1,26-12-2011,27,1.1,198.4,07-12-1993,35,19.8,25.5,29.6,21.5,24.8,1010.4,1006.9,22.6,27.6,69,66,2.5,2.8,0.7,0.8,4.4,KANNUR,KERALA,CHENNAI,THIRUVANANTHAPURAM,43315
KANNUR AMS,1,11.9,75.53333333,101.3,nan,nan,nan,,nan,,nan,,nan,,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,KANNUR,KERALA,CHENNAI,THIRUVANANTHAPURAM,43253
KANNUR AMS,2,11.9,75.53333333,101.3,nan,nan,nan,,nan,,nan,,nan,,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,KANNUR,KERALA,CHENNAI,THIRUVANANTHAPURAM,43253
KANNUR AMS,3,11.9,75.53333333,101.3,nan,nan,nan,,nan,,nan,,nan,,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,KANNUR,KERALA,CHENNAI,THIRUVANANTHAPURAM,43253
KANNUR AMS,4,11.9,75.53333333,101.3,nan,nan,nan,,nan,,nan,,nan,,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,KANNUR,KERALA,CHENNAI,THIRUVANANTHAPURAM,43253
KANNUR AMS,5,11.9,75.53333333,101.3,nan,nan,nan,,nan,,nan,,nan,,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,KANNUR,KERALA,CHENNAI,THIRUVANANTHAPURAM,43253
KANNUR AMS,6,11.9,75.53333333,101.3,nan,nan,nan,,nan,,nan,,nan,,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,KANNUR,KERALA,CHENNAI,THIRUVANANTHAPURAM,43253
KANNUR AMS,7,11.9,75.53333333,101.3,nan,nan,nan,,nan,,nan,,nan,,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,KANNUR,KERALA,CHENNAI,THIRUVANANTHAPURAM,43253
KANNUR AMS,8,11.9,75.53333333,101.3,nan,nan,nan,,nan,,nan,,nan,,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,KANNUR,KERALA,CHENNAI,THIRUVANANTHAPURAM,43253
KANNUR AMS,9,11.9,75.53333333,101.3,nan,nan,nan,,nan,,nan,,nan,,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,KANNUR,KERALA,CHENNAI,THIRUVANANTHAPURAM,43253
KANNUR AMS,10,11.9,75.53333333,101.3,nan,nan,nan,,nan,,nan,,nan,,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,KANNUR,KERALA,CHENNAI,THIRUVANANTHAPURAM,43253
KANNUR AMS,11,11.9,75.53333333,101.3,nan,nan,nan,,nan,,nan,,nan,,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,KANNUR,KERALA,CHENNAI,THIRUVANANTHAPURAM,43253
KANNUR AMS,12,11.9,75.53333333,101.3,nan,nan,nan,,nan,,nan,,nan,,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,KANNUR,KERALA,CHENNAI,THIRUVANANTHAPURAM,43253
KANPUR,1,26.43333333,80.36666667,125,nan,nan,nan,,nan,,nan,,nan,,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,KANPUR,UTTAR PRADESH,NEW DELHI,LUCKNOW,42366
KANPUR,2,26.43333333,80.36666667,125,nan,nan,nan,,nan,,nan,,nan,,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,KANPUR,UTTAR PRADESH,NEW DELHI,LUCKNOW,42366
